,Region,733,738,745,752,759
0,Belgium,,419657,538740,621409,646983
1,Bulgaria,,87500,121021,158381,199110
2,Czechia,,228138,346980,491325,637294
3,Denmark,,385587,443938,404069,295298
4,Germany,,1160585,1700498,2367960,3098441
5,Estonia,,30801,40290,47390,50361
6,Ireland,,58902,45145,36415,29982
7,Greece,,103853,83541,66656,51279
8,Spain,,1030757,1081451,1117152,1124289
9,France,,2741985,2881435,2870437,2734420
10,Croatia,,68302,75692,81958,85641
11,Italy,,1371074,1423806,1444465,1414770
12,Cyprus,,12383,9983,8306,6855
13,Latvia,,45410,67215,89776,108793
14,Lithuania,,48590,62370,75895,88557
15,Luxembourg,,18802,22380,24706,25303
16,Hungary,,124166,183577,255903,332596
17,Malta,,1738,1278,944,699
18,Netherlands,,350124,407947,449609,476487
19,Austria,,181032,248399,323747,402120
20,Poland,,220590,286551,352391,383280
21,Portugal,,367151,406554,413132,387070
22,Romania,,186666,308574,484622,710050
23,Slovenia,,92337,121164,143207,151957
24,Slovakia,,41809,50233,57431,63040
25,Finland,,129612,166801,204057,236803
26,Sweden,,330887,424154,477924,476236
27,United Kingdom,,515288,406379,307045,219520
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,936,1168,1398,1581
30,Norway,,162803,225708,282629,321447
31,Switzerland,,258738,281276,283123,264269
