,Region,509,514,521,528,535
0,Belgium,,5745,4884,4203,3705
1,Bulgaria,,755,628,539,474
2,Czechia,,1359,1072,869,718
3,Denmark,,4165,3615,3155,2751
4,Germany,,12406,10026,8282,7163
5,Estonia,,351,278,227,190
6,Ireland,,2384,2254,2119,2008
7,Greece,,5179,4391,3790,3322
8,Spain,,38927,43065,47911,53539
9,France,,30195,26150,22923,20365
10,Croatia,,873,696,571,476
11,Italy,,10383,8548,7359,6489
12,Cyprus,,272,227,196,178
13,Latvia,,1136,979,854,769
14,Lithuania,,1216,942,757,626
15,Luxembourg,,242,217,194,172
16,Hungary,,943,744,617,531
17,Malta,,21,20,18,17
18,Netherlands,,9055,7096,5683,4648
19,Austria,,1530,1292,1129,1017
20,Poland,,1645,1180,900,723
21,Portugal,,4909,5252,5489,5593
22,Romania,,668,510,411,350
23,Slovenia,,1093,952,835,744
24,Slovakia,,539,474,425,389
25,Finland,,542,477,429,396
26,Sweden,,4264,3372,2745,2319
27,United Kingdom,,61373,79274,98438,116848
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,6,5,5,4
30,Norway,,1262,1087,946,848
31,Switzerland,,2349,1877,1553,1344
