,Region,530,535,542,549,556
0,Belgium,,3242,2978,2766,2581
1,Bulgaria,,433,392,362,337
2,Czechia,,758,695,637,593
3,Denmark,,1700,1747,1872,2080
4,Germany,,2783,2238,1876,1642
5,Estonia,,152,132,116,106
6,Ireland,,2648,2741,2807,2782
7,Greece,,3462,3462,3504,3525
8,Spain,,56043,67284,79199,89657
9,France,,11760,10764,9949,9309
10,Croatia,,468,434,407,386
11,Italy,,3803,3222,2804,2553
12,Cyprus,,4842,8605,14387,22441
13,Latvia,,290,230,190,163
14,Lithuania,,133,90,66,51
15,Luxembourg,,498,665,845,1022
16,Hungary,,233,179,142,116
17,Malta,,34,42,50,58
18,Netherlands,,4674,4725,5014,5610
19,Austria,,396,317,264,231
20,Poland,,498,392,324,275
21,Portugal,,18066,23231,28481,33401
22,Romania,,251,211,184,168
23,Slovenia,,128,91,68,53
24,Slovakia,,144,117,98,84
25,Finland,,1290,1503,1699,1867
26,Sweden,,1617,1365,1179,1064
27,United Kingdom,,212473,278827,347815,411434
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,9,10,12,13
30,Norway,,1199,1175,1157,1147
31,Switzerland,,631,552,509,491
