,Region,467,472,479,486,493
0,Belgium,,21990,21834,22180,22721
1,Bulgaria,,7956,7278,7016,6994
2,Czechia,,13699,12376,11701,11056
3,Denmark,,5199,5470,5822,6188
4,Germany,,132193,136806,144857,153765
5,Estonia,,2159,1980,1906,1859
6,Ireland,,3416,3682,3995,4307
7,Greece,,15588,15620,15802,16331
8,Spain,,62827,65080,67598,68985
9,France,,172022,167719,166683,170022
10,Croatia,,13575,13785,14262,14724
11,Italy,,81896,79980,79952,81150
12,Cyprus,,5114,5121,5172,5299
13,Latvia,,4518,4864,5199,5472
14,Lithuania,,8638,9132,9527,9813
15,Luxembourg,,1279,1295,1321,1347
16,Hungary,,12628,11130,10431,10195
17,Malta,,155,138,133,132
18,Netherlands,,50325,49199,48665,48751
19,Austria,,12592,11924,11682,11795
20,Poland,,43900,37829,34792,34162
21,Portugal,,2992,2965,3013,3088
22,Romania,,11017,9738,9230,9207
23,Slovenia,,4332,4229,4213,4299
24,Slovakia,,3331,3200,3192,3239
25,Finland,,1344,1276,1266,1320
26,Sweden,,37746,38245,38864,38932
27,United Kingdom,,14444,13695,13416,13586
28,Iceland,,111,129,148,164
29,Liechtenstein,,60,63,67,72
30,Norway,,2519,2373,2347,2421
31,Switzerland,,13598,13517,13697,14069
