,Region,425,430,437,444,451
0,Belgium,,32059,39357,48198,58760
1,Bulgaria,,27127,34714,44057,55270
2,Czechia,,75456,74859,74056,72932
3,Denmark,,5726,6255,6828,7456
4,Germany,,82692,90425,99729,109691
5,Estonia,,11453,11994,12519,12933
6,Ireland,,3299,3165,3039,2925
7,Greece,,19102,22135,25339,29066
8,Spain,,21376,17197,13882,11130
9,France,,141711,143093,143009,144780
10,Croatia,,7804,10212,13395,17415
11,Italy,,171959,180489,188983,197616
12,Cyprus,,3439,4064,4801,5633
13,Latvia,,3069,2814,2588,2372
14,Lithuania,,3169,2968,2787,2614
15,Luxembourg,,1307,1335,1378,1405
16,Hungary,,78998,106049,141018,183873
17,Malta,,1987,2011,2030,2046
18,Netherlands,,53987,65984,79990,96462
19,Austria,,23565,26895,30522,34637
20,Poland,,196763,261634,344140,449138
21,Portugal,,2079,1467,1031,722
22,Romania,,43059,50333,59186,68920
23,Slovenia,,5138,5117,5078,5040
24,Slovakia,,11546,10820,10171,9468
25,Finland,,5389,5856,6318,6784
26,Sweden,,35332,38915,42326,46015
27,United Kingdom,,32148,29502,26991,24670
28,Iceland,,17,20,24,29
29,Liechtenstein,,17,17,17,17
30,Norway,,8207,10673,13777,17767
31,Switzerland,,9289,9820,10346,10966
