,Region,768,773,780,787,794
0,Belgium,,37536,27699,20256,15296
1,Bulgaria,,15714,12107,9258,7245
2,Czechia,,53837,40899,30403,23237
3,Denmark,,133440,95671,69430,49247
4,Germany,,985643,905585,841502,753233
5,Estonia,,30684,26951,23356,19791
6,Ireland,,24449,21732,19229,16894
7,Greece,,90760,79650,71434,64106
8,Spain,,144235,120346,96900,77792
9,France,,352150,267388,210974,161273
10,Croatia,,12540,9804,7581,6220
11,Italy,,257922,213323,177427,146163
12,Cyprus,,12074,10507,9053,7676
13,Latvia,,60789,54979,48117,41695
14,Lithuania,,32910,26912,22095,17706
15,Luxembourg,,4032,3557,3119,2656
16,Hungary,,27173,21474,16557,13173
17,Malta,,469,390,316,258
18,Netherlands,,87756,56610,32323,23939
19,Austria,,171444,156346,140398,122732
20,Poland,,91042,72893,58358,46287
21,Portugal,,56338,41840,30251,22670
22,Romania,,51506,38921,29919,22849
23,Slovenia,,10412,6610,4166,2707
24,Slovakia,,105053,91604,77673,66015
25,Finland,,28404,24909,22580,20181
26,Sweden,,11461,7232,4500,3011
27,United Kingdom,,217377,179754,147587,121803
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,500,417,353,282
30,Norway,,74932,62989,51758,42513
31,Switzerland,,86980,72474,59959,48084
