,Region,796,801,808,815,822
0,Belgium,,95441,107922,119662,128757
1,Bulgaria,,7700,6725,5816,5191
2,Czechia,,49254,46567,44354,41437
3,Denmark,,26424,18076,12406,8770
4,Germany,,823930,704895,597176,499329
5,Estonia,,7212,5594,4339,3349
6,Ireland,,62307,74396,84728,92074
7,Greece,,129620,122098,116179,109396
8,Spain,,155242,172214,191268,206846
9,France,,1000780,1151174,1293027,1389476
10,Croatia,,10658,10894,10920,10820
11,Italy,,564408,624101,682259,731182
12,Cyprus,,34094,37138,38698,38923
13,Latvia,,15644,11585,8646,6457
14,Lithuania,,21153,18663,16030,13915
15,Luxembourg,,12602,15054,17062,18512
16,Hungary,,16882,18448,20104,21303
17,Malta,,3403,4786,6660,9182
18,Netherlands,,194046,146831,110565,82965
19,Austria,,254954,229383,199086,168353
20,Poland,,48739,43486,38666,34580
21,Portugal,,74542,73801,73535,74083
22,Romania,,23498,22896,22356,21599
23,Slovenia,,19434,19596,19519,19151
24,Slovakia,,57461,50765,44679,38018
25,Finland,,56142,56395,56672,54838
26,Sweden,,6764,5970,5300,4694
27,United Kingdom,,694673,751658,809622,855557
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,718,598,478,384
30,Norway,,12616,8734,6145,4373
31,Switzerland,,137486,118499,100941,87015
