,Region,565,570,577,584,591
0,Belgium,,13354,14216,15084,15705
1,Bulgaria,,2696,2856,3107,3333
2,Czechia,,1263,1318,1375,1413
3,Denmark,,6411,6725,7152,7530
4,Germany,,22112,22740,24212,25763
5,Estonia,,1379,1333,1351,1359
6,Ireland,,13432,16652,19299,21392
7,Greece,,18509,18507,18817,19643
8,Spain,,138282,134314,132909,134689
9,France,,169755,172029,176217,181142
10,Croatia,,1436,1611,1756,1894
11,Italy,,44961,48012,51345,55704
12,Cyprus,,3351,3093,3003,3031
13,Latvia,,536,576,625,660
14,Lithuania,,3336,3770,4182,4505
15,Luxembourg,,462,500,541,580
16,Hungary,,395,414,431,454
17,Malta,,429,381,364,369
18,Netherlands,,18847,18119,17535,17657
19,Austria,,4120,4641,5165,5559
20,Poland,,1147,1270,1397,1499
21,Portugal,,16866,17414,17916,18721
22,Romania,,1801,2110,2431,2710
23,Slovenia,,843,895,940,984
24,Slovakia,,373,379,396,415
25,Finland,,5493,6034,6674,7220
26,Sweden,,6541,8495,10202,11125
27,United Kingdom,,225751,263315,294645,313389
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,15,17,19,22
30,Norway,,2899,3126,3432,3707
31,Switzerland,,10029,13651,16820,18832
