,Region,411,416,423,430,437
0,Belgium,,16398,16718,16935,17177
1,Bulgaria,,12386,14731,17595,20777
2,Czechia,,87401,93578,100530,107360
3,Denmark,,3521,3482,3486,3483
4,Germany,,50843,48080,45803,43519
5,Estonia,,11626,14059,16926,20136
6,Ireland,,3395,2855,2422,2062
7,Greece,,15242,18214,21770,25826
8,Spain,,17338,11722,7666,4971
9,France,,140272,143081,145345,147065
10,Croatia,,2415,2298,2211,2120
11,Italy,,160376,181255,205600,232619
12,Cyprus,,1856,2070,2336,2633
13,Latvia,,3703,3446,3209,2971
14,Lithuania,,2799,2497,2239,2002
15,Luxembourg,,985,966,936,904
16,Hungary,,47139,62626,83356,109519
17,Malta,,2008,2256,2543,2868
18,Netherlands,,35736,37145,38974,40786
19,Austria,,18106,20216,22708,25551
20,Poland,,93001,107748,126201,147287
21,Portugal,,5454,3703,2459,1633
22,Romania,,27969,30695,34068,37664
23,Slovenia,,3818,3366,3012,2663
24,Slovakia,,14748,14945,15022,15118
25,Finland,,4969,5671,6454,7375
26,Sweden,,23815,23848,24008,24167
27,United Kingdom,,33437,25160,18947,14235
28,Iceland,,1,1,0,0
29,Liechtenstein,,7,5,4,3
30,Norway,,3160,3420,3736,4087
31,Switzerland,,4776,4087,3505,2997
