,Region,474,479,486,493,500
0,Belgium,,20680,20720,21148,21409
1,Bulgaria,,5589,5082,4861,4953
2,Czechia,,11510,10702,10191,9703
3,Denmark,,5225,5551,5898,6273
4,Germany,,116615,119898,125069,130829
5,Estonia,,2292,2255,2258,2264
6,Ireland,,3161,3262,3397,3547
7,Greece,,13651,13590,13903,14452
8,Spain,,44719,42832,42149,42197
9,France,,131453,124600,120934,119943
10,Croatia,,10398,10141,10108,10279
11,Italy,,65319,61053,59035,58669
12,Cyprus,,2792,2462,2348,2322
13,Latvia,,4590,4979,5301,5641
14,Lithuania,,8641,8943,9215,9223
15,Luxembourg,,996,962,951,953
16,Hungary,,8577,7412,6868,6664
17,Malta,,113,102,97,97
18,Netherlands,,47978,47283,47369,47145
19,Austria,,9067,8208,7814,7830
20,Poland,,28961,24942,23191,22868
21,Portugal,,2361,2258,2198,2230
22,Romania,,7492,6508,6023,5927
23,Slovenia,,4472,4441,4411,4378
24,Slovakia,,2563,2464,2423,2455
25,Finland,,1408,1418,1472,1580
26,Sweden,,35358,35588,35821,36713
27,United Kingdom,,13999,13694,13707,13945
28,Iceland,,38,34,32,33
29,Liechtenstein,,39,37,37,38
30,Norway,,2659,2628,2676,2769
31,Switzerland,,10304,9749,9415,9307
