,Region,761,766,773,780,787
0,Belgium,,52921,37146,26045,18506
1,Bulgaria,,23430,18580,15106,12257
2,Czechia,,93071,72416,58739,45390
3,Denmark,,231082,190231,152552,120970
4,Germany,,1168485,1132030,1084590,1023516
5,Estonia,,35066,30955,26373,21541
6,Ireland,,31895,30169,28123,25660
7,Greece,,111804,105064,98780,92955
8,Spain,,172452,132057,102464,78371
9,France,,493691,377124,271034,211564
10,Croatia,,21809,17954,14845,12029
11,Italy,,308363,251618,202301,158628
12,Cyprus,,14442,13355,12388,11398
13,Latvia,,67993,65252,61368,55624
14,Lithuania,,43792,36736,30290,24618
15,Luxembourg,,2863,2015,1396,975
16,Hungary,,42031,34027,26398,21024
17,Malta,,515,393,298,229
18,Netherlands,,308091,246106,199283,161816
19,Austria,,187333,173468,158363,143863
20,Poland,,119734,95432,76672,62077
21,Portugal,,79501,55533,38420,27568
22,Romania,,86416,69504,56595,46306
23,Slovenia,,23769,16368,11505,8054
24,Slovakia,,142231,136509,130466,119622
25,Finland,,38610,37108,35076,32661
26,Sweden,,22352,12866,7984,4540
27,United Kingdom,,280592,229076,188300,158695
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,621,549,472,404
30,Norway,,93152,80302,69786,59410
31,Switzerland,,102152,81068,63914,48900
