,Region,649,654,661,668,675
0,Belgium,,73488,100995,130234,157255
1,Bulgaria,,46724,59895,75231,90890
2,Czechia,,47782,73035,107437,154289
3,Denmark,,17742,23755,28184,28907
4,Germany,,199492,268053,351944,442434
5,Estonia,,13459,15544,16966,17499
6,Ireland,,18148,21078,24260,28184
7,Greece,,28590,33301,38335,43872
8,Spain,,15275,16490,17470,17715
9,France,,42697,46617,49596,52081
10,Croatia,,30867,41107,51830,62021
11,Italy,,36941,42968,45044,41940
12,Cyprus,,1143,1236,1326,1422
13,Latvia,,21896,25599,29359,32895
14,Lithuania,,24196,27060,29128,30569
15,Luxembourg,,1303,1524,1752,1957
16,Hungary,,32269,48160,65600,81539
17,Malta,,81,75,68,62
18,Netherlands,,64968,83399,98656,107753
19,Austria,,38000,47165,54133,57881
20,Poland,,75668,113863,162362,218498
21,Portugal,,6065,6690,7309,7816
22,Romania,,105466,113532,124402,141321
23,Slovenia,,20329,26740,33652,40831
24,Slovakia,,33601,44213,56233,66912
25,Finland,,4544,4795,4821,4566
26,Sweden,,5979,6621,7030,7111
27,United Kingdom,,323905,366966,449616,591018
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,61,82,109,143
30,Norway,,8171,10293,11997,12996
31,Switzerland,,12697,14582,15496,14831
