,Region,523,528,535,542,549
0,Belgium,,2552,2138,1833,1628
1,Bulgaria,,436,371,321,285
2,Czechia,,666,551,459,392
3,Denmark,,951,720,576,476
4,Germany,,3234,2369,1826,1487
5,Estonia,,151,118,95,78
6,Ireland,,2341,2373,2419,2476
7,Greece,,2036,1647,1369,1176
8,Spain,,21224,19939,19313,19340
9,France,,10326,8391,7032,5962
10,Croatia,,404,342,296,261
11,Italy,,4203,3253,2608,2176
12,Cyprus,,1473,2205,3134,4216
13,Latvia,,354,264,204,164
14,Lithuania,,217,142,98,72
15,Luxembourg,,64,52,44,37
16,Hungary,,388,315,264,227
17,Malta,,13,14,14,14
18,Netherlands,,3414,2630,2098,1776
19,Austria,,514,390,307,250
20,Poland,,703,537,426,351
21,Portugal,,11371,13707,16044,17964
22,Romania,,294,228,185,158
23,Slovenia,,227,159,116,90
24,Slovakia,,179,142,114,94
25,Finland,,767,845,920,983
26,Sweden,,2824,2649,2543,2494
27,United Kingdom,,122967,156962,191804,224309
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,3,3,2,2
30,Norway,,1152,1110,1064,1024
31,Switzerland,,616,444,337,268
