,Region,600,605,612,619,626
0,Belgium,,15123,15852,16633,17063
1,Bulgaria,,10414,10853,11613,12323
2,Czechia,,2654,3135,3680,4184
3,Denmark,,3306,2944,2765,2711
4,Germany,,94556,108708,124546,144172
5,Estonia,,3099,3440,3746,3934
6,Ireland,,9565,9287,9149,8876
7,Greece,,15110,14209,13702,13024
8,Spain,,29446,25423,21795,18634
9,France,,68900,61611,55864,49852
10,Croatia,,7270,9238,11550,13847
11,Italy,,36258,35540,36097,37109
12,Cyprus,,1138,1007,948,931
13,Latvia,,3574,4763,6308,8195
14,Lithuania,,6392,7182,7666,7791
15,Luxembourg,,685,759,845,931
16,Hungary,,2449,3298,4380,5660
17,Malta,,297,285,278,271
18,Netherlands,,16404,16212,16813,17645
19,Austria,,15212,17848,20407,22522
20,Poland,,3738,4684,5612,6387
21,Portugal,,9151,8168,7559,7045
22,Romania,,19942,28394,38500,49446
23,Slovenia,,6746,8617,10907,13274
24,Slovakia,,3518,5340,7690,10529
25,Finland,,3665,3625,3613,3590
26,Sweden,,8816,9768,10553,11177
27,United Kingdom,,251608,260814,280954,311057
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,59,63,67,69
30,Norway,,11928,14144,17674,22726
31,Switzerland,,22029,24021,25757,26536
