,Region,453,458,465,472,479
0,Belgium,,24771,24975,25047,25568
1,Bulgaria,,15281,14753,14823,15104
2,Czechia,,22792,21099,19983,19242
3,Denmark,,5411,5996,6536,7093
4,Germany,,139747,155057,168189,179841
5,Estonia,,3470,3172,3044,3002
6,Ireland,,2383,2261,2228,2275
7,Greece,,20357,21188,22376,23413
8,Spain,,51250,53804,56162,58323
9,France,,207840,215420,223049,228934
10,Croatia,,16493,18767,20517,21613
11,Italy,,95253,92235,91644,92325
12,Cyprus,,5540,6515,7314,7798
13,Latvia,,3946,4283,4570,4801
14,Lithuania,,8261,9159,9842,10195
15,Luxembourg,,1130,1091,1082,1073
16,Hungary,,30533,28854,28036,28251
17,Malta,,325,304,297,299
18,Netherlands,,58466,62217,65211,67434
19,Austria,,15418,14668,14371,14557
20,Poland,,114552,108738,107470,108930
21,Portugal,,3805,4044,4274,4464
22,Romania,,22406,20457,19255,19037
23,Slovenia,,6005,5997,6036,6013
24,Slovakia,,5324,5356,5505,5690
25,Finland,,1979,1832,1811,1866
26,Sweden,,35987,35866,36290,36065
27,United Kingdom,,15816,14654,14191,14235
28,Iceland,,27,26,26,27
29,Liechtenstein,,56,63,69,74
30,Norway,,3757,3513,3470,3529
31,Switzerland,,11772,11666,11733,11845
