,Region,460,465,472,479,486
0,Belgium,,23698,23760,24124,24553
1,Bulgaria,,10993,10277,10081,10214
2,Czechia,,16390,14707,13703,13116
3,Denmark,,5151,5353,5616,5896
4,Germany,,154233,168634,182350,191626
5,Estonia,,2444,2197,2077,2057
6,Ireland,,2901,3047,3227,3434
7,Greece,,18000,18289,19092,20326
8,Spain,,74848,83105,89678,93638
9,France,,203497,208474,218040,226496
10,Croatia,,16646,18013,19134,20190
11,Italy,,87033,85040,84823,85528
12,Cyprus,,6899,7952,8888,9398
13,Latvia,,4153,4426,4692,4827
14,Lithuania,,8297,8913,9343,9737
15,Luxembourg,,1303,1329,1358,1380
16,Hungary,,19692,17644,16634,16218
17,Malta,,233,212,204,204
18,Netherlands,,60840,64671,67269,68431
19,Austria,,14685,14339,14273,14461
20,Poland,,75660,68426,64967,65008
21,Portugal,,3692,3835,3997,4135
22,Romania,,16485,14880,14239,14362
23,Slovenia,,4872,4744,4696,4750
24,Slovakia,,4115,3974,4014,4040
25,Finland,,1579,1481,1465,1508
26,Sweden,,43772,45211,46238,47242
27,United Kingdom,,15393,14623,14236,14260
28,Iceland,,113,145,176,200
29,Liechtenstein,,73,83,92,99
30,Norway,,2821,2620,2566,2616
31,Switzerland,,15835,16891,17793,18438
