,Region,705,710,717,724,731
0,Belgium,,33341,26031,19737,15499
1,Bulgaria,,9278,8877,8397,7695
2,Czechia,,42272,34274,27775,22380
3,Denmark,,120868,155088,185565,210874
4,Germany,,217092,197433,177311,158730
5,Estonia,,5166,5701,6057,6151
6,Ireland,,63192,75241,76076,64660
7,Greece,,41921,42609,39506,33937
8,Spain,,524850,781210,1086329,1408584
9,France,,542766,629809,699124,742940
10,Croatia,,18467,17473,15951,14318
11,Italy,,335755,441130,531649,582892
12,Cyprus,,6354,7051,7362,7123
13,Latvia,,5843,6167,6325,6374
14,Lithuania,,10281,10009,9787,9318
15,Luxembourg,,3077,3246,3353,3338
16,Hungary,,18522,14706,11759,9615
17,Malta,,7123,12577,20245,29291
18,Netherlands,,78016,67802,57729,47319
19,Austria,,12142,9204,7074,5403
20,Poland,,100560,91434,82329,74694
21,Portugal,,62742,79579,94914,104812
22,Romania,,4125,3548,2960,2383
23,Slovenia,,6857,6080,5345,4523
24,Slovakia,,24918,19971,15817,12130
25,Finland,,24818,31386,36028,36474
26,Sweden,,35041,43194,51820,60008
27,United Kingdom,,991918,1247032,1414350,1465895
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,260,243,219,199
30,Norway,,28458,28815,29319,30394
31,Switzerland,,63572,63217,60226,54725
