,Region,432,437,444,451,458
0,Belgium,,40931,51181,63498,78667
1,Bulgaria,,29853,35865,42856,51387
2,Czechia,,55596,50286,45358,41002
3,Denmark,,5437,5828,6273,6818
4,Germany,,109505,126848,147595,171042
5,Estonia,,8683,8004,7340,6710
6,Ireland,,3806,3884,3975,4079
7,Greece,,17881,18922,19971,21214
8,Spain,,28284,25819,23459,21433
9,France,,288336,340847,400353,468138
10,Croatia,,12322,17224,23653,32432
11,Italy,,156411,152081,148301,144491
12,Cyprus,,2559,2497,2440,2376
13,Latvia,,3016,2819,2622,2435
14,Lithuania,,4237,4496,4772,5075
15,Luxembourg,,1521,1606,1684,1768
16,Hungary,,79783,96553,116660,139534
17,Malta,,1050,852,688,553
18,Netherlands,,62911,75478,90162,107207
19,Austria,,24788,27129,29547,32222
20,Poland,,252109,332019,434260,558914
21,Portugal,,1918,1454,1105,837
22,Romania,,45082,50695,56861,63327
23,Slovenia,,6169,6451,6750,7003
24,Slovakia,,8082,7043,6060,5202
25,Finland,,4667,4659,4632,4609
26,Sweden,,38364,41934,45595,49432
27,United Kingdom,,33834,32140,30459,28940
28,Iceland,,48,68,98,141
29,Liechtenstein,,25,29,33,39
30,Norway,,7525,8648,9900,11374
31,Switzerland,,12530,13953,15497,17312
