,Region,544,549,556,563,570
0,Belgium,,12879,14972,16217,16041
1,Bulgaria,,411,400,387,372
2,Czechia,,1869,2006,2018,1894
3,Denmark,,8358,10467,11973,12305
4,Germany,,8947,10126,10897,11081
5,Estonia,,397,434,450,443
6,Ireland,,8814,11824,14765,17200
7,Greece,,25525,32626,37222,37946
8,Spain,,252191,325414,376372,390842
9,France,,68266,88812,104358,109892
10,Croatia,,724,761,762,741
11,Italy,,21740,29863,37571,43266
12,Cyprus,,8484,9167,8958,7886
13,Latvia,,234,219,209,200
14,Lithuania,,551,607,628,619
15,Luxembourg,,885,879,838,786
16,Hungary,,265,262,262,262
17,Malta,,2684,4981,7370,8239
18,Netherlands,,117920,174113,210928,204240
19,Austria,,2591,3486,4297,4807
20,Poland,,516,484,462,437
21,Portugal,,25988,28516,29691,28890
22,Romania,,340,343,343,341
23,Slovenia,,366,366,359,331
24,Slovakia,,183,181,176,169
25,Finland,,2357,2671,2891,2960
26,Sweden,,1748,1725,1708,1652
27,United Kingdom,,366456,437245,497807,547145
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,10,10,9,9
30,Norway,,1101,1075,1045,1013
31,Switzerland,,3633,4475,5059,5233
