,Region,782,787,794,801,808
0,Belgium,,61108,65102,68337,69599
1,Bulgaria,,8308,6787,5508,4444
2,Czechia,,51470,46871,41992,37498
3,Denmark,,64819,47754,35669,26176
4,Germany,,1350363,1402153,1442221,1435343
5,Estonia,,12277,8994,6561,4929
6,Ireland,,29836,31239,32237,31949
7,Greece,,122845,126063,127015,125097
8,Spain,,126534,121743,116849,109240
9,France,,423327,411046,385862,358845
10,Croatia,,8457,7562,6657,5848
11,Italy,,360745,388342,404921,409291
12,Cyprus,,19561,21194,22016,21962
13,Latvia,,34415,28270,22785,18360
14,Lithuania,,27327,24432,21405,18167
15,Luxembourg,,6832,7675,8411,8963
16,Hungary,,11966,9517,7574,6018
17,Malta,,1159,1446,1755,2074
18,Netherlands,,481565,495487,492581,475296
19,Austria,,302472,318996,317035,299146
20,Poland,,70559,64409,58036,51824
21,Portugal,,88973,90689,91244,88848
22,Romania,,19260,14411,10701,8374
23,Slovenia,,11527,10007,8739,7507
24,Slovakia,,69578,60584,51699,43729
25,Finland,,91114,119994,154201,185527
26,Sweden,,9486,7890,6439,5334
27,United Kingdom,,509234,590148,669308,756113
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1445,1539,1562,1483
30,Norway,,36000,26904,20630,15505
31,Switzerland,,235067,270950,294110,299399
