,Region,817,822,829,836,843
0,Belgium,,54145,48842,43734,38739
1,Bulgaria,,2947,2325,1876,1523
2,Czechia,,13626,9600,6840,5266
3,Denmark,,10295,7594,5648,4208
4,Germany,,558311,428213,331176,262228
5,Estonia,,2802,2066,1540,1135
6,Ireland,,9635,6845,4900,3510
7,Greece,,49106,36452,27098,20658
8,Spain,,142773,167962,197121,222056
9,France,,784556,711210,631451,567000
10,Croatia,,4069,3322,2790,2272
11,Italy,,405891,382867,357001,328260
12,Cyprus,,7356,4944,3271,2210
13,Latvia,,3184,2130,1502,1046
14,Lithuania,,6101,4592,3500,2619
15,Luxembourg,,5216,4643,4103,3528
16,Hungary,,15070,15680,16312,16831
17,Malta,,2839,2541,2273,2057
18,Netherlands,,28364,18388,12003,8104
19,Austria,,50387,35097,24899,17441
20,Poland,,4578,3192,2068,1396
21,Portugal,,71010,69286,69691,66527
22,Romania,,7228,5606,4495,3547
23,Slovenia,,8054,6265,5004,3766
24,Slovakia,,13187,9011,6102,4303
25,Finland,,25377,21903,18830,15777
26,Sweden,,4089,3871,3373,2711
27,United Kingdom,,172502,131309,98401,75125
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,148,108,78,56
30,Norway,,2770,1864,1290,887
31,Switzerland,,26727,20187,15237,10859
