,Region,558,563,570,577,584
0,Belgium,,11830,12321,13232,13758
1,Bulgaria,,1242,1325,1414,1469
2,Czechia,,1277,1239,1204,1170
3,Denmark,,6379,6801,7262,7562
4,Germany,,20395,22071,24009,25938
5,Estonia,,1143,1226,1307,1388
6,Ireland,,8691,8424,8510,8828
7,Greece,,19603,20463,21360,22595
8,Spain,,173958,168346,166481,166991
9,France,,160707,159744,161996,164166
10,Croatia,,1191,1248,1319,1353
11,Italy,,41241,43670,46392,48964
12,Cyprus,,3574,2799,2456,2370
13,Latvia,,423,464,503,535
14,Lithuania,,2054,2143,2257,2337
15,Luxembourg,,543,543,553,565
16,Hungary,,414,424,433,443
17,Malta,,772,654,611,602
18,Netherlands,,23770,18681,16663,15731
19,Austria,,3456,3765,4075,4281
20,Poland,,901,969,1035,1093
21,Portugal,,20921,21044,21469,21747
22,Romania,,1178,1391,1592,1731
23,Slovenia,,582,596,612,620
24,Slovakia,,344,372,402,430
25,Finland,,4768,5667,6481,7209
26,Sweden,,3576,3877,4146,4423
27,United Kingdom,,160894,131300,118403,114755
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,12,13,14,15
30,Norway,,1994,2207,2470,2695
31,Switzerland,,5406,5331,5401,5626
