,Region,670,675,682,689,696
0,Belgium,,126685,153275,172800,178158
1,Bulgaria,,18862,17293,16120,14892
2,Czechia,,120253,151586,186326,219466
3,Denmark,,34502,42870,51354,58293
4,Germany,,453812,588657,729288,874824
5,Estonia,,5088,4305,3704,3241
6,Ireland,,35947,42701,51872,64382
7,Greece,,60497,71828,86765,106176
8,Spain,,49487,64818,77683,83757
9,France,,133062,173641,214908,253842
10,Croatia,,43134,48398,54022,59220
11,Italy,,80045,99577,119604,139236
12,Cyprus,,2900,3561,4215,4797
13,Latvia,,6029,5059,4269,3568
14,Lithuania,,13331,12561,11674,10890
15,Luxembourg,,2087,2464,2851,3177
16,Hungary,,86523,114731,146104,180098
17,Malta,,615,851,1140,1496
18,Netherlands,,184832,231790,264804,273399
19,Austria,,127979,167047,214029,266156
20,Poland,,180368,236221,298829,367618
21,Portugal,,17464,22418,26998,30373
22,Romania,,20180,15699,12616,10431
23,Slovenia,,27192,29918,32117,33611
24,Slovakia,,86274,108366,135169,169391
25,Finland,,8952,10475,11400,11389
26,Sweden,,6494,6867,7079,6925
27,United Kingdom,,329781,337608,309310,253022
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,523,870,1348,1940
30,Norway,,18412,22988,27757,32508
31,Switzerland,,48433,64353,78472,84370
