,Region,775,780,787,794,801
0,Belgium,,36877,31287,26307,22165
1,Bulgaria,,9449,7078,5216,3862
2,Czechia,,42856,33673,26024,20199
3,Denmark,,83749,57639,38715,26505
4,Germany,,1028259,982558,908228,836724
5,Estonia,,19651,15482,12122,9499
6,Ireland,,21421,19107,16792,14300
7,Greece,,87939,79331,71084,62627
8,Spain,,122024,106675,92405,79733
9,France,,308262,252724,205230,164684
10,Croatia,,7545,5647,4230,3300
11,Italy,,238657,211273,184569,158732
12,Cyprus,,11356,10178,9176,8084
13,Latvia,,47120,40396,34087,28622
14,Lithuania,,27181,22461,18638,15219
15,Luxembourg,,4885,4927,4847,4746
16,Hungary,,17198,13151,10207,7803
17,Malta,,670,681,676,657
18,Netherlands,,402603,416251,403177,373190
19,Austria,,205558,201246,191591,178313
20,Poland,,68693,56234,45783,37352
21,Portugal,,63148,55748,47053,39343
22,Romania,,31588,23563,17427,13454
23,Slovenia,,7655,5195,3602,2440
24,Slovakia,,76561,62637,50953,41028
25,Finland,,32951,33054,33274,32727
26,Sweden,,11825,8911,6807,5181
27,United Kingdom,,311629,302845,292882,272981
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1115,1206,1243,1204
30,Norway,,63253,52040,42106,34846
31,Switzerland,,134548,135121,131425,121042
