,Region,579,584,591,598,605
0,Belgium,,15869,17299,18777,20250
1,Bulgaria,,11033,16309,24405,36675
2,Czechia,,1350,1420,1506,1609
3,Denmark,,7061,7628,8675,10466
4,Germany,,60970,84332,115669,154980
5,Estonia,,2239,2593,3100,3741
6,Ireland,,14027,15734,18009,20969
7,Greece,,23930,25904,28440,31750
8,Spain,,73599,65197,58166,52108
9,France,,176485,186890,198893,214611
10,Croatia,,3374,4385,5592,6844
11,Italy,,49428,53663,58425,63684
12,Cyprus,,2156,1902,1722,1594
13,Latvia,,1093,1362,1681,2057
14,Lithuania,,4803,5759,7108,8937
15,Luxembourg,,386,395,396,382
16,Hungary,,626,720,826,920
17,Malta,,404,377,352,317
18,Netherlands,,17957,17379,15878,13893
19,Austria,,9768,12562,15405,18089
20,Poland,,1571,1823,2113,2413
21,Portugal,,16359,16589,16645,16073
22,Romania,,4805,6725,9083,11901
23,Slovenia,,2645,3648,4917,6455
24,Slovakia,,663,804,954,1100
25,Finland,,5249,5702,6334,7171
26,Sweden,,8517,10331,12314,14342
27,United Kingdom,,241658,258513,264324,258197
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,113,182,298,481
30,Norway,,4910,5897,7324,9022
31,Switzerland,,26662,38030,52916,70814
