,Region,635,640,647,654,661
0,Belgium,,21402,24589,26648,26985
1,Bulgaria,,19830,22627,25904,29650
2,Czechia,,14418,20104,27915,37453
3,Denmark,,5637,6865,8480,10555
4,Germany,,65176,69616,74197,77748
5,Estonia,,9272,11168,13166,15083
6,Ireland,,12836,14448,15810,16624
7,Greece,,16694,17377,18133,18807
8,Spain,,10485,9803,9084,8159
9,France,,32919,32832,32316,31680
10,Croatia,,10820,11988,13117,14244
11,Italy,,17028,16295,15244,14014
12,Cyprus,,1119,1251,1341,1360
13,Latvia,,18985,25803,33642,41508
14,Lithuania,,19555,22779,26109,29163
15,Luxembourg,,844,941,1048,1152
16,Hungary,,7366,9365,11442,13530
17,Malta,,130,137,148,162
18,Netherlands,,30108,37834,43435,45464
19,Austria,,15162,16346,17050,17074
20,Poland,,22798,31773,43679,58315
21,Portugal,,4455,4564,4687,4774
22,Romania,,119306,143036,175156,216387
23,Slovenia,,6465,6694,6897,7045
24,Slovakia,,14801,18849,23568,29138
25,Finland,,4667,5183,5673,6007
26,Sweden,,4364,4462,4534,4499
27,United Kingdom,,329301,357544,358333,329706
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,15,16,17,18
30,Norway,,2432,2224,2030,1861
31,Switzerland,,5981,5642,5164,4564
