,Region,586,591,598,605,612
0,Belgium,,16061,17113,17903,18266
1,Bulgaria,,13091,17413,23426,31609
2,Czechia,,1349,1397,1437,1432
3,Denmark,,6737,6905,7219,7630
4,Germany,,84391,115198,158542,219931
5,Estonia,,2577,2928,3264,3589
6,Ireland,,13500,14368,15322,16416
7,Greece,,22552,23306,24341,25417
8,Spain,,54317,47163,41120,35628
9,France,,136530,132079,127317,124190
10,Croatia,,4475,5834,7571,9731
11,Italy,,48552,51463,54528,57657
12,Cyprus,,1704,1483,1330,1218
13,Latvia,,1537,1993,2537,3197
14,Lithuania,,4380,4739,5135,5559
15,Luxembourg,,609,710,813,885
16,Hungary,,1113,1441,1823,2181
17,Malta,,333,308,295,281
18,Netherlands,,18798,19023,19162,19018
19,Austria,,11816,15278,20149,27308
20,Poland,,1714,1925,2136,2315
21,Portugal,,16208,16445,16820,17032
22,Romania,,8024,11658,16441,22796
23,Slovenia,,3936,5442,7482,10218
24,Slovakia,,799,963,1150,1328
25,Finland,,4007,3844,3677,3481
26,Sweden,,8418,9638,10752,11773
27,United Kingdom,,254585,275622,299960,329423
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,64,73,85,100
30,Norway,,9466,12644,16406,20383
31,Switzerland,,25336,32107,41151,53686
