,Region,614,619,626,633,640
0,Belgium,,15472,16250,17044,17409
1,Bulgaria,,10886,11390,12179,13160
2,Czechia,,3628,4165,4743,5319
3,Denmark,,2432,2298,2020,1609
4,Germany,,56196,56040,56617,57290
5,Estonia,,4122,4644,5150,5561
6,Ireland,,10438,10781,11088,11318
7,Greece,,14789,14760,14864,15217
8,Spain,,15253,13121,11083,9148
9,France,,37939,32904,29107,24747
10,Croatia,,9881,11640,13594,16029
11,Italy,,23253,21353,19696,18096
12,Cyprus,,760,685,613,548
13,Latvia,,4995,6098,7288,8514
14,Lithuania,,11520,14136,16954,19636
15,Luxembourg,,641,682,722,754
16,Hungary,,4030,5096,6248,7483
17,Malta,,109,85,70,59
18,Netherlands,,12003,11054,10258,9672
19,Austria,,12905,13084,13352,13769
20,Poland,,6640,8483,10761,13775
21,Portugal,,4481,3839,3262,2748
22,Romania,,65318,101512,157106,242630
23,Slovenia,,7422,8077,8917,9844
24,Slovakia,,8168,11960,17413,25160
25,Finland,,2769,2686,2569,2330
26,Sweden,,4395,3903,3501,3167
27,United Kingdom,,243523,248459,231887,193735
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,27,24,21,18
30,Norway,,3996,3343,2876,2401
31,Switzerland,,9341,8077,7026,6182
