,Region,488,493,500,507,514
0,Belgium,,15134,14834,14637,14934
1,Bulgaria,,2898,2633,2511,2493
2,Czechia,,5469,4833,4412,4142
3,Denmark,,7631,8155,8714,9414
4,Germany,,53993,50315,48459,48690
5,Estonia,,1519,1411,1369,1349
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,13622,13649,13856,14367
8,Spain,,30909,29439,29017,29021
9,France,,63570,57706,54531,53749
10,Croatia,,4251,3829,3606,3592
11,Italy,,32339,28808,27058,26888
12,Cyprus,,706,552,483,467
13,Latvia,,3208,3114,3097,3158
14,Lithuania,,5597,5194,4996,4942
15,Luxembourg,,599,562,545,534
16,Hungary,,4130,3604,3346,3310
17,Malta,,20,16,14,14
18,Netherlands,,24933,21607,19885,19380
19,Austria,,3839,3313,3075,3022
20,Poland,,12642,10928,10082,9916
21,Portugal,,3177,3478,3692,3835
22,Romania,,3640,3189,2974,2990
23,Slovenia,,2470,2301,2181,2158
24,Slovakia,,1450,1319,1257,1262
25,Finland,,1436,1490,1561,1662
26,Sweden,,22194,20802,19954,19568
27,United Kingdom,,16968,17810,18620,19402
28,Iceland,,20,19,18,19
29,Liechtenstein,,12,11,10,10
30,Norway,,3044,3174,3363,3619
31,Switzerland,,6185,5575,5315,5260
