,Region,593,598,605,612,619
0,Belgium,,14267,14489,14684,14760
1,Bulgaria,,10323,10261,10226,10161
2,Czechia,,2228,2741,2952,3154
3,Denmark,,4235,3899,3838,3872
4,Germany,,83933,109499,124928,140186
5,Estonia,,2710,2910,3121,3312
6,Ireland,,8501,8006,7997,7871
7,Greece,,15919,14380,13991,14090
8,Spain,,42367,40824,40305,40200
9,France,,77210,58612,50272,40646
10,Croatia,,5521,6335,6905,7329
11,Italy,,39313,39370,39609,39499
12,Cyprus,,1151,1018,980,999
13,Latvia,,2859,3662,4609,5670
14,Lithuania,,5717,6617,7537,8481
15,Luxembourg,,598,627,632,660
16,Hungary,,1128,1186,1260,1378
17,Malta,,395,408,400,403
18,Netherlands,,17344,17247,16926,17274
19,Austria,,13159,15488,17548,19804
20,Poland,,3078,3966,4917,5814
21,Portugal,,20713,24026,24979,25290
22,Romania,,12011,15875,20280,25314
23,Slovenia,,4450,5420,6506,7679
24,Slovakia,,1908,2518,3207,3950
25,Finland,,5075,5205,5459,5588
26,Sweden,,7522,7915,8410,8863
27,United Kingdom,,266591,277282,285727,292345
28,Iceland,,265,227,195,169
29,Liechtenstein,,80,90,92,92
30,Norway,,10320,10368,10301,10365
31,Switzerland,,17673,17744,17878,17916
