,Region,817,822,829,836,843
0,Belgium,,53635,53339,54357,55507
1,Bulgaria,,4009,4553,5488,6736
2,Czechia,,12367,9583,8407,8004
3,Denmark,,8871,8074,6477,6746
4,Germany,,580619,529745,594897,711325
5,Estonia,,2495,1908,1533,1320
6,Ireland,,9870,8082,7578,7151
7,Greece,,51020,45198,43994,44753
8,Spain,,69163,63660,69367,81865
9,France,,774142,767918,768794,778170
10,Croatia,,4094,4131,4113,4140
11,Italy,,414781,411373,408999,409427
12,Cyprus,,19876,19751,19214,19462
13,Latvia,,4620,5462,7083,8096
14,Lithuania,,6486,5371,4618,4154
15,Luxembourg,,5544,5537,5459,5410
16,Hungary,,8063,6330,5477,5828
17,Malta,,2393,2135,2047,2009
18,Netherlands,,29664,35251,44902,60574
19,Austria,,58465,38464,29123,29578
20,Poland,,6276,12867,27048,37453
21,Portugal,,46464,42909,40917,39828
22,Romania,,7249,7049,7757,9440
23,Slovenia,,8622,7800,7414,7213
24,Slovakia,,8320,2923,612,132
25,Finland,,21845,20721,18741,21321
26,Sweden,,4081,4638,5582,7002
27,United Kingdom,,141598,112261,99484,91853
28,Iceland,,224,74,18,2
29,Liechtenstein,,333,367,382,373
30,Norway,,3127,2496,2536,2524
31,Switzerland,,35519,32927,33593,34029
