,Region,754,759,766,773,780
0,Belgium,,74867,37590,36138,91791
1,Bulgaria,,30767,22342,16472,12981
2,Czechia,,72804,8964,0,0
3,Denmark,,402505,451316,485364,542817
4,Germany,,1264569,1132519,1004092,955621
5,Estonia,,30982,19731,12272,8703
6,Ireland,,33842,31832,32238,33393
7,Greece,,121273,118989,119293,118358
8,Spain,,347467,279929,256028,237363
9,France,,477085,210744,111244,105923
10,Croatia,,29638,23738,21408,21339
11,Italy,,379892,342368,366073,435421
12,Cyprus,,12061,13054,16009,14754
13,Latvia,,74460,69263,63187,59683
14,Lithuania,,54414,41254,30131,22217
15,Luxembourg,,5109,4266,4113,4136
16,Hungary,,42627,13939,1827,19
17,Malta,,811,738,704,662
18,Netherlands,,1171977,1532872,1850448,2194167
19,Austria,,187515,140148,104066,90820
20,Poland,,168543,150184,134221,121708
21,Portugal,,108880,59709,18655,3592
22,Romania,,103409,48821,12133,1030
23,Slovenia,,20943,6938,5265,10458
24,Slovakia,,147886,138236,129090,121525
25,Finland,,62083,83633,66029,56062
26,Sweden,,34170,891,0,0
27,United Kingdom,,518860,522431,521642,525811
28,Iceland,,15985,18347,22434,24511
29,Liechtenstein,,872,878,877,877
30,Norway,,161270,186680,241387,282233
31,Switzerland,,144687,129420,121562,116890
