,Region,803,808,815,822,829
0,Belgium,,65223,63726,63740,64083
1,Bulgaria,,6236,6032,6456,7428
2,Czechia,,41415,39060,38301,37936
3,Denmark,,14044,9884,5491,3942
4,Germany,,1247959,1067804,957219,923192
5,Estonia,,5905,5180,4616,4319
6,Ireland,,46145,50110,52352,53601
7,Greece,,154346,157043,158725,159445
8,Spain,,128952,106433,118515,100816
9,France,,995226,1029664,1041757,1051509
10,Croatia,,6499,4679,4248,4318
11,Italy,,482543,480849,479636,478331
12,Cyprus,,32136,31190,31241,31250
13,Latvia,,8619,6294,4988,4229
14,Lithuania,,12307,9670,7995,6823
15,Luxembourg,,8139,8088,8011,7957
16,Hungary,,16916,20176,20401,20985
17,Malta,,4943,4852,4357,3698
18,Netherlands,,131174,111360,100342,93907
19,Austria,,220851,182403,176677,175999
20,Poland,,13379,2373,151,551
21,Portugal,,67645,62914,60938,61691
22,Romania,,15780,14016,13417,13708
23,Slovenia,,16304,15651,15311,15177
24,Slovakia,,43118,42255,34834,30769
25,Finland,,59978,62220,65062,68089
26,Sweden,,5409,5382,5839,6712
27,United Kingdom,,496987,480038,476221,471810
28,Iceland,,1614,788,419,236
29,Liechtenstein,,337,327,392,426
30,Norway,,6759,4810,4816,4875
31,Switzerland,,149773,150891,151402,152413
