,Region,642,647,654,661,668
0,Belgium,,34403,34729,32976,29715
1,Bulgaria,,34877,38283,38530,35608
2,Czechia,,27802,34887,40113,43722
3,Denmark,,7683,7495,6919,6358
4,Germany,,117094,122256,134030,134774
5,Estonia,,9615,9791,9482,8789
6,Ireland,,15455,15968,16290,16507
7,Greece,,25723,28104,28059,28010
8,Spain,,19350,29221,41641,52993
9,France,,38411,47597,58588,67917
10,Croatia,,21121,23837,23911,22321
11,Italy,,25068,28480,34969,40202
12,Cyprus,,916,939,962,955
13,Latvia,,20444,23153,25129,26103
14,Lithuania,,20586,20536,19498,17609
15,Luxembourg,,943,953,955,954
16,Hungary,,14750,18778,22380,25550
17,Malta,,84,80,81,81
18,Netherlands,,36409,38804,39188,39192
19,Austria,,30559,38873,43852,48580
20,Poland,,51863,72377,92835,116550
21,Portugal,,5416,5433,5854,6379
22,Romania,,102776,96540,86784,74146
23,Slovenia,,14363,16754,18255,19330
24,Slovakia,,20980,30928,31120,38096
25,Finland,,3537,3132,3169,3033
26,Sweden,,4010,4039,3941,3976
27,United Kingdom,,360191,376687,385697,391182
28,Iceland,,490,476,468,463
29,Liechtenstein,,55,46,49,48
30,Norway,,4913,5387,5399,5329
31,Switzerland,,8501,9075,9348,9657
