,Region,558,563,570,577,584
0,Belgium,,9324,9365,9493,9583
1,Bulgaria,,1963,2852,3758,4838
2,Czechia,,1507,1598,1598,1493
3,Denmark,,6192,6330,6503,6474
4,Germany,,22387,26829,30608,33982
5,Estonia,,1479,1841,2213,2626
6,Ireland,,7506,5922,5117,4786
7,Greece,,18918,18881,18777,18696
8,Spain,,159204,155335,154541,153459
9,France,,157914,157178,160669,159339
10,Croatia,,1295,1508,1666,1868
11,Italy,,42982,48787,54055,59642
12,Cyprus,,5204,5043,5069,5061
13,Latvia,,415,462,494,524
14,Lithuania,,2659,3519,4466,5533
15,Luxembourg,,504,561,572,596
16,Hungary,,344,286,225,189
17,Malta,,617,628,619,611
18,Netherlands,,12876,6841,3854,2366
19,Austria,,3959,4619,5056,5381
20,Poland,,1175,1489,1626,1801
21,Portugal,,0,0,0,0
22,Romania,,1412,1866,2302,2843
23,Slovenia,,776,989,1177,1423
24,Slovakia,,507,658,759,840
25,Finland,,5137,6140,6900,7519
26,Sweden,,3383,3695,4145,4624
27,United Kingdom,,177973,179200,180574,182319
28,Iceland,,982,1254,1521,1749
29,Liechtenstein,,6,4,4,4
30,Norway,,2091,2179,2190,2225
31,Switzerland,,5801,5988,6294,6646
