,Region,677,682,689,696,703
0,Belgium,,124654,118582,106120,88314
1,Bulgaria,,13889,11784,10049,8440
2,Czechia,,163632,197470,232947,269938
3,Denmark,,25301,21701,17966,14845
4,Germany,,468716,492321,486882,460427
5,Estonia,,4113,3818,3506,3741
6,Ireland,,32008,32392,32899,33156
7,Greece,,46069,47235,47050,46992
8,Spain,,63482,70712,72442,69527
9,France,,164045,168059,160562,142837
10,Croatia,,31145,27012,22328,17556
11,Italy,,90297,103178,111243,116653
12,Cyprus,,1537,1645,1430,1173
13,Latvia,,4625,3131,2834,2692
14,Lithuania,,10957,9654,8305,7109
15,Luxembourg,,2299,2354,2381,2366
16,Hungary,,73886,75297,70506,63216
17,Malta,,626,648,654,649
18,Netherlands,,148589,131054,107644,85103
19,Austria,,81756,65728,52026,41689
20,Poland,,180657,193025,204605,208568
21,Portugal,,26125,31060,34777,37166
22,Romania,,9689,7983,10189,12629
23,Slovenia,,13207,9883,7356,5559
24,Slovakia,,84983,88100,88252,85889
25,Finland,,8370,8784,8739,8751
26,Sweden,,10361,12096,13422,14350
27,United Kingdom,,321095,331304,335800,336665
28,Iceland,,958,940,939,935
29,Liechtenstein,,321,272,218,174
30,Norway,,20158,21035,20984,20897
31,Switzerland,,51010,50763,46497,40273
