,Region,656,661,668,675,682
0,Belgium,,50114,42704,34921,28372
1,Bulgaria,,25740,20639,15654,11453
2,Czechia,,71964,87653,100449,110171
3,Denmark,,13325,11658,9803,8374
4,Germany,,192610,205808,206833,194398
5,Estonia,,13138,12750,12991,12587
6,Ireland,,25262,26798,27501,27842
7,Greece,,52710,63083,62693,62455
8,Spain,,17787,23354,30870,38788
9,France,,53844,62764,71319,77402
10,Croatia,,32682,32479,29796,25757
11,Italy,,43225,49239,48607,45989
12,Cyprus,,1648,1721,1886,1997
13,Latvia,,16881,16312,15098,13435
14,Lithuania,,16431,13710,11066,8656
15,Luxembourg,,1180,1184,1192,1182
16,Hungary,,36432,42925,48010,51438
17,Malta,,262,282,291,292
18,Netherlands,,78151,82349,84362,84503
19,Austria,,66739,77938,82052,79606
20,Poland,,99183,127973,137878,144008
21,Portugal,,8010,9718,11162,12380
22,Romania,,36977,20924,8884,3121
23,Slovenia,,21750,22624,22356,21371
24,Slovakia,,41498,50438,59952,70520
25,Finland,,5555,5759,5924,6060
26,Sweden,,6778,8873,11586,14883
27,United Kingdom,,237856,228568,224800,220752
28,Iceland,,798,774,770,765
29,Liechtenstein,,76,77,76,77
30,Norway,,10446,10615,10541,10523
31,Switzerland,,17356,19328,20066,20455
