,Region,474,479,486,493,500
0,Belgium,,20701,20591,20847,20730
1,Bulgaria,,4726,3884,3169,2592
2,Czechia,,8680,6111,4028,2331
3,Denmark,,4166,3047,2782,2663
4,Germany,,77003,60413,52149,45552
5,Estonia,,2508,2792,2944,3071
6,Ireland,,3150,3165,3199,3138
7,Greece,,16785,17093,17275,17506
8,Spain,,50885,54909,55019,54770
9,France,,102042,90493,82961,78390
10,Croatia,,6732,4667,3068,1774
11,Italy,,57808,48034,39085,30862
12,Cyprus,,2302,2216,2226,2216
13,Latvia,,5281,5569,5963,6376
14,Lithuania,,8494,8828,9146,9575
15,Luxembourg,,931,1018,1048,1044
16,Hungary,,6400,4061,2479,1378
17,Malta,,74,79,81,78
18,Netherlands,,42003,39514,38810,38507
19,Austria,,6397,4394,3322,2638
20,Poland,,24779,16796,10316,5097
21,Portugal,,2434,2331,2148,1913
22,Romania,,6935,4983,3421,2155
23,Slovenia,,3831,3630,3464,3264
24,Slovakia,,1399,764,316,6
25,Finland,,1411,1399,1399,1394
26,Sweden,,33969,33971,33923,34068
27,United Kingdom,,14467,14523,14568,14614
28,Iceland,,16,15,16,16
29,Liechtenstein,,25,19,17,17
30,Norway,,2730,2674,2608,2578
31,Switzerland,,9404,7865,7007,6149
