,Region,481,486,493,500,507
0,Belgium,,12603,12479,12931,13623
1,Bulgaria,,2186,1189,514,18
2,Czechia,,6787,5267,3871,2476
3,Denmark,,7570,8060,8479,8916
4,Germany,,43701,26164,13925,4903
5,Estonia,,1500,1188,888,659
6,Ireland,,1079,1963,2003,1963
7,Greece,,14255,14087,14018,13938
8,Spain,,36698,36215,36100,36417
9,France,,93095,93909,95096,96559
10,Croatia,,5519,5209,5052,4937
11,Italy,,36140,24965,15676,8463
12,Cyprus,,1223,1201,1190,1176
13,Latvia,,3966,4002,3974,3962
14,Lithuania,,7224,6931,6471,6163
15,Luxembourg,,706,712,723,740
16,Hungary,,4424,2947,1862,1089
17,Malta,,25,28,29,28
18,Netherlands,,29086,25693,22724,19825
19,Austria,,4437,3242,2552,2172
20,Poland,,12824,6315,2033,0
21,Portugal,,2685,2572,2442,2260
22,Romania,,3963,2240,1052,347
23,Slovenia,,3319,3237,2991,2857
24,Slovakia,,1505,1076,743,471
25,Finland,,1451,1410,1423,1425
26,Sweden,,39529,39919,39507,39561
27,United Kingdom,,15139,15689,15858,16087
28,Iceland,,15,16,16,18
29,Liechtenstein,,11,9,8,8
30,Norway,,2571,2533,2479,2495
31,Switzerland,,11431,12278,12859,13123
