,Region,565,570,577,584,591
0,Belgium,,12066,12101,11946,11893
1,Bulgaria,,4027,5620,7435,9489
2,Czechia,,1587,1889,1934,1999
3,Denmark,,6218,6388,6385,6405
4,Germany,,28220,31305,34551,37422
5,Estonia,,1553,1874,2159,2507
6,Ireland,,13848,11879,9083,6945
7,Greece,,20109,20504,20723,20539
8,Spain,,131114,129242,128996,128830
9,France,,129588,120974,120829,120401
10,Croatia,,1536,1791,2081,2378
11,Italy,,44125,49019,54735,60280
12,Cyprus,,3149,3246,3264,3244
13,Latvia,,605,684,777,864
14,Lithuania,,4678,6213,7938,9875
15,Luxembourg,,448,475,496,528
16,Hungary,,351,328,292,251
17,Malta,,426,426,429,435
18,Netherlands,,15888,13885,12623,11865
19,Austria,,4270,4892,5423,5962
20,Poland,,1429,1704,1982,2309
21,Portugal,,15036,14340,13776,13556
22,Romania,,1994,2574,3145,3828
23,Slovenia,,1027,1196,1441,1689
24,Slovakia,,298,320,316,304
25,Finland,,4529,3399,3250,3170
26,Sweden,,4738,4893,4986,4935
27,United Kingdom,,197408,200475,201839,203000
28,Iceland,,674,753,836,922
29,Liechtenstein,,23,28,29,30
30,Norway,,3094,3216,3213,3214
31,Switzerland,,6952,7398,7733,7984
