,Region,551,556,563,570,577
0,Belgium,,15354,18714,22149,25515
1,Bulgaria,,970,1297,1671,2068
2,Czechia,,1179,1059,947,759
3,Denmark,,5175,4760,4638,4733
4,Germany,,13099,15663,17656,19911
5,Estonia,,754,872,987,1118
6,Ireland,,8268,8223,8155,8253
7,Greece,,16762,15371,14482,14054
8,Spain,,186021,195472,202697,208301
9,France,,107028,97453,85024,82284
10,Croatia,,1279,1593,1946,2349
11,Italy,,37963,46067,55510,65282
12,Cyprus,,6452,6482,6528,6506
13,Latvia,,341,324,317,311
14,Lithuania,,1900,2644,3518,4472
15,Luxembourg,,683,728,760,798
16,Hungary,,328,232,165,65
17,Malta,,978,927,915,922
18,Netherlands,,27021,17943,12590,9764
19,Austria,,2793,3207,3571,3924
20,Poland,,933,1141,1233,1275
21,Portugal,,21053,21310,21429,21563
22,Romania,,1005,1360,1728,2158
23,Slovenia,,628,755,949,1091
24,Slovakia,,336,369,413,437
25,Finland,,3264,3682,4075,4372
26,Sweden,,2530,2557,2576,2616
27,United Kingdom,,191446,153258,131559,133737
28,Iceland,,677,901,1127,1350
29,Liechtenstein,,10,10,10,10
30,Norway,,1614,1780,1816,1843
31,Switzerland,,5459,5775,6034,6304
