,Region,782,787,794,801,808
0,Belgium,,60485,63237,64784,65598
1,Bulgaria,,10791,11584,13138,15366
2,Czechia,,49026,46981,44538,41611
3,Denmark,,77667,65138,60086,59686
4,Germany,,1644202,1842783,2005619,1999012
5,Estonia,,9328,6102,5501,5620
6,Ireland,,26113,27306,27725,27929
7,Greece,,137364,145423,150431,152967
8,Spain,,99313,91141,82274,77476
9,France,,344361,347647,347307,347143
10,Croatia,,10617,13094,15250,15076
11,Italy,,385942,442997,473390,474890
12,Cyprus,,20099,20581,20752,20813
13,Latvia,,36003,31759,23874,18268
14,Lithuania,,30149,29716,29440,29311
15,Luxembourg,,6060,6043,6034,6013
16,Hungary,,11714,9144,9737,10378
17,Malta,,971,972,922,864
18,Netherlands,,511079,533306,526087,512986
19,Austria,,316432,369217,407776,416103
20,Poland,,74959,87623,101259,101766
21,Portugal,,52306,39833,43196,40597
22,Romania,,13513,6805,3526,2217
23,Slovenia,,11800,11684,11693,11637
24,Slovakia,,62389,56908,49266,45344
25,Finland,,34932,34929,34937,34906
26,Sweden,,3297,48,0,0
27,United Kingdom,,468944,500746,513234,522068
28,Iceland,,18279,19261,20400,21621
29,Liechtenstein,,1139,1139,1134,1138
30,Norway,,27325,19514,19603,19659
31,Switzerland,,124886,125650,125705,125889
