,Region,495,500,507,514,521
0,Belgium,,13654,14142,14313,14726
1,Bulgaria,,1316,917,559,243
2,Czechia,,2605,1722,911,328
3,Denmark,,6919,6852,6894,6980
4,Germany,,19329,9827,3097,0
5,Estonia,,586,310,137,34
6,Ireland,,0,0,0,0
7,Greece,,11357,11009,10590,10199
8,Spain,,32637,33247,33945,34473
9,France,,61827,64920,65202,65259
10,Croatia,,1480,813,328,0
11,Italy,,17477,10956,5875,2519
12,Cyprus,,404,412,423,419
13,Latvia,,1918,1655,1389,1135
14,Lithuania,,2360,1375,695,255
15,Luxembourg,,674,724,758,780
16,Hungary,,1817,1164,712,393
17,Malta,,36,36,37,37
18,Netherlands,,17878,16452,15246,14327
19,Austria,,2759,2473,2215,2022
20,Poland,,3195,879,0,0
21,Portugal,,3688,3885,3979,4067
22,Romania,,1146,449,74,0
23,Slovenia,,1879,1713,1528,1347
24,Slovakia,,777,442,228,39
25,Finland,,1166,1064,1070,1046
26,Sweden,,2852,0,0,0
27,United Kingdom,,23870,26769,28975,30404
28,Iceland,,0,0,0,0
29,Liechtenstein,,5,3,2,2
30,Norway,,1714,1483,1280,1156
31,Switzerland,,13631,15473,16803,18197
