,Region,607,612,619,626,633
0,Belgium,,14404,14544,14493,14544
1,Bulgaria,,11395,11789,12045,12230
2,Czechia,,3461,4131,4563,5130
3,Denmark,,1888,1796,1768,1739
4,Germany,,65198,66824,67815,68637
5,Estonia,,3580,4017,4546,5109
6,Ireland,,9384,8809,8820,8755
7,Greece,,16378,17061,17464,17515
8,Spain,,19301,18844,19764,20838
9,France,,51407,41755,35956,31602
10,Croatia,,9005,10116,11030,11690
11,Italy,,26936,25047,23160,21663
12,Cyprus,,0,0,0,0
13,Latvia,,3881,4720,5557,6489
14,Lithuania,,8599,10079,11631,13302
15,Luxembourg,,607,646,668,684
16,Hungary,,2174,2351,2582,2762
17,Malta,,147,130,131,128
18,Netherlands,,11004,9195,7771,6866
19,Austria,,13539,13407,13191,13150
20,Poland,,5119,6253,7317,8559
21,Portugal,,5067,3843,2968,2201
22,Romania,,38108,52458,68730,87442
23,Slovenia,,7700,8751,10041,11273
24,Slovakia,,5825,8000,10348,12991
25,Finland,,2694,2936,2914,2854
26,Sweden,,7460,7734,7942,8190
27,United Kingdom,,204836,191946,188338,183750
28,Iceland,,24,5,0,0
29,Liechtenstein,,11,10,11,11
30,Norway,,4629,4228,4176,4222
31,Switzerland,,8059,7607,7731,7952
