,Region,572,577,584,591,598
0,Belgium,,13295,13763,13988,14399
1,Bulgaria,,6942,8592,9948,10975
2,Czechia,,1436,1474,1459,1375
3,Denmark,,6538,6644,6552,6585
4,Germany,,39580,49279,57440,66364
5,Estonia,,2185,2619,3076,3554
6,Ireland,,11894,9474,7369,6153
7,Greece,,23798,24121,23903,23693
8,Spain,,96501,95467,101523,108722
9,France,,75381,145568,141872,142242
10,Croatia,,2572,3371,4258,5148
11,Italy,,44867,47739,51949,56298
12,Cyprus,,1725,1802,1833,1880
13,Latvia,,799,957,1098,1267
14,Lithuania,,4412,5310,6332,7416
15,Luxembourg,,364,402,427,458
16,Hungary,,476,466,469,455
17,Malta,,463,466,466,461
18,Netherlands,,16101,15777,15798,15577
19,Austria,,7236,8853,10405,11857
20,Poland,,1687,2179,2676,3173
21,Portugal,,16975,16745,16710,16852
22,Romania,,3140,4124,5223,6415
23,Slovenia,,1579,1986,2461,2876
24,Slovakia,,678,853,994,1153
25,Finland,,5118,5538,5541,5600
26,Sweden,,5746,6043,6384,6841
27,United Kingdom,,193615,193227,194398,194243
28,Iceland,,657,688,696,695
29,Liechtenstein,,77,84,85,85
30,Norway,,3638,3730,3715,3782
31,Switzerland,,13349,14526,15095,15614
