,Region,761,766,773,780,787
0,Belgium,,35790,34764,89347,154143
1,Bulgaria,,22210,16258,12395,10676
2,Czechia,,69505,51446,48855,55484
3,Denmark,,266828,248591,268705,254803
4,Germany,,1005013,783011,616347,513418
5,Estonia,,38609,38444,38242,37925
6,Ireland,,14827,15306,18954,21454
7,Greece,,126435,124119,122032,120621
8,Spain,,147693,93079,65067,54514
9,France,,289839,123909,41955,10056
10,Croatia,,15878,11472,9461,9482
11,Italy,,329020,344698,406748,487356
12,Cyprus,,19727,21935,18686,17707
13,Latvia,,56201,44828,34746,25009
14,Lithuania,,30193,16980,9503,6266
15,Luxembourg,,2170,1564,1726,2395
16,Hungary,,22274,7898,4094,5783
17,Malta,,490,454,443,463
18,Netherlands,,370779,154516,315943,315147
19,Austria,,123516,83971,67256,55207
20,Poland,,103281,82493,76803,72388
21,Portugal,,75208,39751,15084,15152
22,Romania,,51160,14031,1854,152
23,Slovenia,,16261,5906,5848,13057
24,Slovakia,,131277,124877,124398,124491
25,Finland,,28789,30879,29859,30287
26,Sweden,,0,0,0,0
27,United Kingdom,,318343,321913,323434,325793
28,Iceland,,18641,22802,24878,25692
29,Liechtenstein,,596,568,557,553
30,Norway,,79946,81180,72743,86451
31,Switzerland,,103387,90714,83424,78906
