,Region,635,640,647,654,661
0,Belgium,,17844,18380,18494,18549
1,Bulgaria,,24140,27896,30886,33096
2,Czechia,,11798,15054,18086,21512
3,Denmark,,4830,4979,5039,5000
4,Germany,,68347,70688,72606,74302
5,Estonia,,9532,11402,13343,15377
6,Ireland,,11133,11120,11131,11061
7,Greece,,19100,20184,20574,20313
8,Spain,,10180,10098,10076,10546
9,France,,31579,35907,38666,41108
10,Croatia,,11477,12560,13478,13997
11,Italy,,17838,18220,18222,18011
12,Cyprus,,368,279,238,218
13,Latvia,,18471,23364,29093,35362
14,Lithuania,,19024,21928,25059,28265
15,Luxembourg,,708,745,761,785
16,Hungary,,5528,5728,6271,6443
17,Malta,,74,65,63,59
18,Netherlands,,29178,33463,35980,37737
19,Austria,,17178,20253,23470,26328
20,Poland,,23244,30699,39151,48525
21,Portugal,,4142,4089,3980,3851
22,Romania,,111997,127784,143751,161267
23,Slovenia,,8241,9566,11062,12597
24,Slovakia,,11987,10346,11286,12195
25,Finland,,2577,2582,2583,2569
26,Sweden,,4235,4358,4471,4620
27,United Kingdom,,337037,363916,388921,407220
28,Iceland,,211,187,165,151
29,Liechtenstein,,7,7,6,6
30,Norway,,1986,1959,2012,2045
31,Switzerland,,6167,6282,6467,6681
