,Region,600,605,612,619,626
0,Belgium,,13961,14078,14285,14286
1,Bulgaria,,9778,9422,9246,9142
2,Czechia,,3150,3610,4067,4457
3,Denmark,,2955,2776,2713,2792
4,Germany,,72735,75351,77655,79383
5,Estonia,,3387,3850,4317,4836
6,Ireland,,9626,9556,9488,9377
7,Greece,,15077,15482,16136,16434
8,Spain,,25701,23975,22988,22273
9,France,,58867,51730,42524,35432
10,Croatia,,7356,8441,9217,9818
11,Italy,,33286,32627,31850,31000
12,Cyprus,,720,593,598,587
13,Latvia,,3289,4083,4932,5885
14,Lithuania,,7161,8435,9913,11478
15,Luxembourg,,608,645,674,696
16,Hungary,,1515,1590,1753,1889
17,Malta,,294,285,292,291
18,Netherlands,,12760,13991,13340,12845
19,Austria,,15263,17240,19134,21118
20,Poland,,4418,5884,7040,8489
21,Portugal,,6872,4979,3505,2480
22,Romania,,20755,27920,36129,45328
23,Slovenia,,7615,9725,12139,14779
24,Slovakia,,3758,5107,6499,8087
25,Finland,,2621,1358,1050,862
26,Sweden,,7934,8423,8884,9300
27,United Kingdom,,200214,183981,166016,156352
28,Iceland,,153,119,86,66
29,Liechtenstein,,48,46,46,46
30,Norway,,7277,6866,6735,6878
31,Switzerland,,12929,14186,14804,15040
