,Region,586,591,598,605,612
0,Belgium,,14048,14374,14611,14745
1,Bulgaria,,11281,12549,13771,14596
2,Czechia,,1507,1676,1760,1909
3,Denmark,,5901,5814,5701,5641
4,Germany,,89081,108152,125896,143327
5,Estonia,,2865,3488,4182,4892
6,Ireland,,12564,12727,12880,12977
7,Greece,,19965,18547,17900,17715
8,Spain,,57893,58488,61237,63699
9,France,,121934,121953,112714,105352
10,Croatia,,3685,4072,4392,4605
11,Italy,,46710,49120,51866,55369
12,Cyprus,,1725,1800,1815,1812
13,Latvia,,1602,1929,2312,2743
14,Lithuania,,4272,4653,5015,5442
15,Luxembourg,,515,543,585,614
16,Hungary,,839,811,864,890
17,Malta,,329,333,332,333
18,Netherlands,,16595,16156,15440,14924
19,Austria,,10997,12559,13997,15169
20,Poland,,1953,2358,2648,2778
21,Portugal,,13721,12585,11584,10798
22,Romania,,8147,11017,14294,18081
23,Slovenia,,3530,4403,5435,6512
24,Slovakia,,797,947,1056,1185
25,Finland,,4142,3954,3943,3913
26,Sweden,,7022,7261,7575,8040
27,United Kingdom,,238122,239160,238422,238676
28,Iceland,,515,511,494,492
29,Liechtenstein,,30,28,29,29
30,Norway,,8619,9487,9447,9486
31,Switzerland,,18386,18601,18801,19015
