,Region,579,584,591,598,605
0,Belgium,,13297,13492,13661,13743
1,Bulgaria,,9970,11728,13095,14287
2,Czechia,,1392,1503,1553,1504
3,Denmark,,6059,6040,5900,5902
4,Germany,,56726,68262,79524,90782
5,Estonia,,1676,1863,2032,2146
6,Ireland,,12457,12560,12740,12671
7,Greece,,21865,21646,21432,21220
8,Spain,,66136,61318,60131,60465
9,France,,127093,120270,113064,105613
10,Croatia,,3288,3801,4242,4559
11,Italy,,45894,49813,53381,57546
12,Cyprus,,1945,1685,1691,1663
13,Latvia,,1081,1302,1535,1775
14,Lithuania,,4306,4914,5531,6179
15,Luxembourg,,414,449,479,511
16,Hungary,,375,308,283,209
17,Malta,,409,403,403,396
18,Netherlands,,17521,18075,18412,18387
19,Austria,,9241,10962,12577,14338
20,Poland,,1842,2261,2503,2876
21,Portugal,,16071,16194,16273,16772
22,Romania,,4960,6612,8387,10496
23,Slovenia,,3168,4378,5730,7384
24,Slovakia,,733,901,1047,1230
25,Finland,,4583,4476,4542,4554
26,Sweden,,7412,8468,9790,11204
27,United Kingdom,,228796,227650,227337,228249
28,Iceland,,547,535,525,522
29,Liechtenstein,,66,66,66,66
30,Norway,,4151,4166,4191,4185
31,Switzerland,,19114,20084,20846,21349
