,Region,684,689,696,703,710
0,Belgium,,120133,106584,88938,69622
1,Bulgaria,,11487,9516,7997,6887
2,Czechia,,112840,108369,105377,103458
3,Denmark,,29560,25607,20813,15995
4,Germany,,387558,358783,305624,248396
5,Estonia,,3095,2550,2589,2472
6,Ireland,,33176,33577,33966,33995
7,Greece,,40390,38163,37663,37695
8,Spain,,85558,90012,86403,76927
9,France,,330456,358896,372510,378798
10,Croatia,,22803,17354,12477,8490
11,Italy,,120680,137814,151056,155732
12,Cyprus,,4730,4545,4040,3367
13,Latvia,,4206,4521,4486,4287
14,Lithuania,,10723,9621,8466,7473
15,Luxembourg,,2847,2955,2968,2956
16,Hungary,,58836,50981,41331,31869
17,Malta,,777,763,762,760
18,Netherlands,,129780,103791,78315,57821
19,Austria,,88119,83660,74315,67203
20,Poland,,161117,162846,161843,149362
21,Portugal,,26082,27999,28160,27355
22,Romania,,7519,9370,11398,13751
23,Slovenia,,9728,7294,5549,4403
24,Slovakia,,75793,71159,65493,59682
25,Finland,,9229,9531,9578,9578
26,Sweden,,15207,18046,20177,21758
27,United Kingdom,,317388,319437,322337,321671
28,Iceland,,814,805,803,802
29,Liechtenstein,,350,297,243,196
30,Norway,,27939,29921,29831,29729
31,Switzerland,,62626,61741,56389,47988
