,Region,684,689,696,703,710
0,Belgium,,364,390,420,445
1,Bulgaria,,595,489,377,286
2,Czechia,,891,940,971,993
3,Denmark,,81,98,105,112
4,Germany,,2517,2827,3094,3341
5,Estonia,,27,25,18,19
6,Ireland,,53,58,56,52
7,Greece,,644,601,532,454
8,Spain,,189,205,222,221
9,France,,810,928,1000,1010
10,Croatia,,448,407,362,309
11,Italy,,597,623,648,674
12,Cyprus,,5,5,9,6
13,Latvia,,128,110,109,104
14,Lithuania,,128,107,86,67
15,Luxembourg,,11,12,12,15
16,Hungary,,1397,1438,1413,1340
17,Malta,,0,0,0,0
18,Netherlands,,396,404,409,413
19,Austria,,453,466,461,460
20,Poland,,2984,3095,3063,2959
21,Portugal,,122,132,140,146
22,Romania,,625,553,502,508
23,Slovenia,,129,132,133,136
24,Slovakia,,610,696,776,853
25,Finland,,49,47,45,44
26,Sweden,,22,21,20,19
27,United Kingdom,,789,758,735,718
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,38,32,28,24
31,Switzerland,,140,160,175,187
