,Region,712,717,724,731,738
0,Belgium,,153,136,107,74
1,Bulgaria,,460,408,406,389
2,Czechia,,432,409,386,376
3,Denmark,,92,89,83,74
4,Germany,,1496,1127,848,685
5,Estonia,,29,28,30,29
6,Ireland,,22,17,19,20
7,Greece,,369,313,284,266
8,Spain,,390,389,392,385
9,France,,1364,1440,1510,1506
10,Croatia,,254,202,164,132
11,Italy,,1093,1071,1005,941
12,Cyprus,,10,8,8,8
13,Latvia,,72,78,76,79
14,Lithuania,,121,107,93,80
15,Luxembourg,,8,6,6,5
16,Hungary,,651,565,484,410
17,Malta,,3,3,3,3
18,Netherlands,,228,223,220,221
19,Austria,,59,27,13,12
20,Poland,,3335,3589,3835,4020
21,Portugal,,120,124,127,130
22,Romania,,250,251,211,236
23,Slovenia,,58,55,52,50
24,Slovakia,,307,260,224,192
25,Finland,,55,56,55,55
26,Sweden,,44,47,49,50
27,United Kingdom,,1040,1151,1247,1316
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,48,49,49,48
31,Switzerland,,157,155,156,155
