,Region,621,626,633,640,647
0,Belgium,,44,39,38,39
1,Bulgaria,,468,435,393,348
2,Czechia,,35,39,44,48
3,Denmark,,22,23,23,23
4,Germany,,469,514,558,613
5,Estonia,,16,16,16,16
6,Ireland,,35,35,35,35
7,Greece,,231,232,233,231
8,Spain,,270,229,225,222
9,France,,271,226,196,161
10,Croatia,,88,87,86,88
11,Italy,,261,220,178,150
12,Cyprus,,1,1,1,2
13,Latvia,,50,51,51,51
14,Lithuania,,164,176,183,191
15,Luxembourg,,0,0,0,0
16,Hungary,,40,44,45,48
17,Malta,,3,3,3,3
18,Netherlands,,33,33,32,31
19,Austria,,68,73,79,84
20,Poland,,156,194,234,282
21,Portugal,,40,45,50,52
22,Romania,,1340,1406,1412,1423
23,Slovenia,,41,42,44,44
24,Slovakia,,43,46,51,53
25,Finland,,12,10,10,10
26,Sweden,,43,42,43,45
27,United Kingdom,,676,557,452,366
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,9,9,9
31,Switzerland,,39,34,31,32
