,Region,544,549,556,563,570
0,Belgium,,5,2,0,0
1,Bulgaria,,39,36,35,33
2,Czechia,,2,0,0,0
3,Denmark,,5,5,6,6
4,Germany,,106,58,22,0
5,Estonia,,1,1,1,1
6,Ireland,,9,10,10,11
7,Greece,,60,65,69,73
8,Spain,,92,88,81,76
9,France,,91,52,21,0
10,Croatia,,5,4,3,3
11,Italy,,76,60,49,39
12,Cyprus,,3,3,3,3
13,Latvia,,8,8,8,8
14,Lithuania,,4,2,1,1
15,Luxembourg,,1,1,1,1
16,Hungary,,12,18,29,46
17,Malta,,0,0,0,0
18,Netherlands,,8,4,1,0
19,Austria,,5,3,3,1
20,Poland,,37,23,10,0
21,Portugal,,45,35,31,27
22,Romania,,23,12,15,14
23,Slovenia,,0,0,0,0
24,Slovakia,,8,8,8,8
25,Finland,,3,3,3,3
26,Sweden,,8,11,12,14
27,United Kingdom,,442,596,800,1006
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,39,51,65,80
