,Region,810,815,822,829,836
0,Belgium,,176,186,186,185
1,Bulgaria,,150,166,198,211
2,Czechia,,154,147,143,139
3,Denmark,,112,105,103,104
4,Germany,,1778,1797,1802,1775
5,Estonia,,28,21,20,21
6,Ireland,,75,69,64,59
7,Greece,,519,564,601,623
8,Spain,,603,904,1200,1282
9,France,,696,696,649,656
10,Croatia,,86,91,97,105
11,Italy,,1029,1037,1025,1004
12,Cyprus,,25,26,26,26
13,Latvia,,39,32,32,30
14,Lithuania,,52,46,40,37
15,Luxembourg,,10,13,12,11
16,Hungary,,203,195,194,200
17,Malta,,17,18,18,18
18,Netherlands,,68,61,51,50
19,Austria,,261,257,231,200
20,Poland,,221,161,147,145
21,Portugal,,151,150,150,152
22,Romania,,150,132,152,194
23,Slovenia,,30,31,32,33
24,Slovakia,,150,134,124,113
25,Finland,,140,146,176,176
26,Sweden,,115,91,94,82
27,United Kingdom,,928,912,901,901
28,Iceland,,4,3,2,2
29,Liechtenstein,,0,0,0,0
30,Norway,,155,148,149,149
31,Switzerland,,21,17,13,10
