,Region,656,661,668,675,682
0,Belgium,,138,123,125,126
1,Bulgaria,,1143,1195,1167,1080
2,Czechia,,314,335,350,359
3,Denmark,,27,37,38,42
4,Germany,,975,1216,1459,1722
5,Estonia,,86,105,112,117
6,Ireland,,60,51,51,51
7,Greece,,379,395,389,368
8,Spain,,149,136,136,131
9,France,,268,279,291,275
10,Croatia,,324,389,437,471
11,Italy,,307,292,275,262
12,Cyprus,,3,2,2,2
13,Latvia,,270,300,327,340
14,Lithuania,,252,249,238,221
15,Luxembourg,,6,6,6,6
16,Hungary,,630,859,1120,1380
17,Malta,,1,1,1,1
18,Netherlands,,193,205,212,216
19,Austria,,150,178,195,209
20,Poland,,947,1145,1287,1365
21,Portugal,,49,55,60,62
22,Romania,,2961,2629,2194,1858
23,Slovenia,,91,99,107,113
24,Slovakia,,196,226,253,279
25,Finland,,22,24,22,21
26,Sweden,,38,44,40,38
27,United Kingdom,,1289,1372,1439,1497
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,13,15,13,13
31,Switzerland,,40,37,37,36
