,Region,754,759,766,773,780
0,Belgium,,476,537,577,607
1,Bulgaria,,652,682,612,666
2,Czechia,,412,437,453,465
3,Denmark,,167,166,166,160
4,Germany,,1251,1307,1497,1638
5,Estonia,,44,49,52,46
6,Ireland,,59,56,53,51
7,Greece,,640,595,559,526
8,Spain,,2009,2026,2266,2479
9,France,,2493,2581,2761,2761
10,Croatia,,323,298,268,237
11,Italy,,1840,1393,1082,931
12,Cyprus,,28,27,35,28
13,Latvia,,78,72,69,66
14,Lithuania,,116,112,108,103
15,Luxembourg,,10,9,11,11
16,Hungary,,638,724,780,800
17,Malta,,20,20,20,20
18,Netherlands,,75,75,76,76
19,Austria,,166,171,174,164
20,Poland,,1593,1824,1944,1998
21,Portugal,,359,366,310,301
22,Romania,,1162,1177,1139,1088
23,Slovenia,,115,116,114,111
24,Slovakia,,140,118,101,87
25,Finland,,79,58,75,107
26,Sweden,,314,312,316,318
27,United Kingdom,,1021,873,735,672
28,Iceland,,3,3,4,4
29,Liechtenstein,,0,0,0,0
30,Norway,,39,42,41,41
31,Switzerland,,177,205,218,235
