,Region,572,577,584,591,598
0,Belgium,,14,13,12,10
1,Bulgaria,,123,192,243,293
2,Czechia,,11,12,15,16
3,Denmark,,8,8,8,8
4,Germany,,97,80,61,42
5,Estonia,,2,2,2,2
6,Ireland,,12,13,14,15
7,Greece,,180,188,187,185
8,Spain,,497,523,554,567
9,France,,356,344,337,333
10,Croatia,,14,14,14,14
11,Italy,,270,330,394,447
12,Cyprus,,17,17,17,17
13,Latvia,,2,2,2,2
14,Lithuania,,27,39,50,61
15,Luxembourg,,3,3,4,4
16,Hungary,,3,2,2,1
17,Malta,,3,3,3,3
18,Netherlands,,44,46,47,50
19,Austria,,6,4,3,3
20,Poland,,11,6,0,0
21,Portugal,,81,66,58,52
22,Romania,,35,36,36,36
23,Slovenia,,0,0,0,0
24,Slovakia,,4,4,5,5
25,Finland,,12,14,13,14
26,Sweden,,3,6,6,6
27,United Kingdom,,676,710,751,799
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,4,4,4,3
31,Switzerland,,12,14,16,17
