,Region,509,514,521,528,535
0,Belgium,,48,37,28,21
1,Bulgaria,,82,73,72,72
2,Czechia,,35,17,5,0
3,Denmark,,9,9,9,9
4,Germany,,470,359,270,207
5,Estonia,,3,1,1,0
6,Ireland,,0,0,0,0
7,Greece,,107,96,92,91
8,Spain,,348,361,387,405
9,France,,236,161,86,25
10,Croatia,,47,49,50,51
11,Italy,,402,367,317,284
12,Cyprus,,7,7,7,7
13,Latvia,,39,41,41,40
14,Lithuania,,26,18,12,8
15,Luxembourg,,1,1,1,1
16,Hungary,,29,9,0,0
17,Malta,,0,0,0,0
18,Netherlands,,20,11,5,0
19,Austria,,6,1,0,0
20,Poland,,322,257,202,156
21,Portugal,,17,20,25,30
22,Romania,,659,584,572,572
23,Slovenia,,16,16,16,16
24,Slovakia,,38,34,34,35
25,Finland,,4,5,5,5
26,Sweden,,58,60,66,70
27,United Kingdom,,69,73,73,78
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,5,4,4,5
31,Switzerland,,21,18,15,12
