,Region,761,766,773,780,787
0,Belgium,,329,316,291,275
1,Bulgaria,,667,598,646,613
2,Czechia,,454,464,469,474
3,Denmark,,240,272,286,284
4,Germany,,1417,1633,1813,1926
5,Estonia,,57,61,57,56
6,Ireland,,101,105,92,83
7,Greece,,507,441,389,350
8,Spain,,2050,2286,2514,2524
9,France,,1625,1505,1302,1305
10,Croatia,,332,312,286,259
11,Italy,,1660,1453,1377,1386
12,Cyprus,,23,32,25,29
13,Latvia,,77,72,68,64
14,Lithuania,,148,149,148,144
15,Luxembourg,,12,14,16,17
16,Hungary,,790,882,928,947
17,Malta,,11,11,11,11
18,Netherlands,,99,102,105,105
19,Austria,,193,200,192,187
20,Poland,,1924,2117,2211,2210
21,Portugal,,287,219,198,178
22,Romania,,962,881,795,683
23,Slovenia,,105,103,99,95
24,Slovakia,,120,97,80,67
25,Finland,,89,91,117,114
26,Sweden,,313,299,280,268
27,United Kingdom,,834,672,607,532
28,Iceland,,4,5,6,7
29,Liechtenstein,,0,0,0,0
30,Norway,,36,36,36,37
31,Switzerland,,69,53,46,40
