,Region,614,619,626,633,640
0,Belgium,,57,60,64,68
1,Bulgaria,,420,351,279,215
2,Czechia,,25,28,31,33
3,Denmark,,13,13,13,13
4,Germany,,538,617,699,791
5,Estonia,,18,19,21,21
6,Ireland,,28,29,29,29
7,Greece,,156,141,137,138
8,Spain,,477,473,488,487
9,France,,170,94,43,3
10,Croatia,,95,95,95,94
11,Italy,,363,347,336,329
12,Cyprus,,5,5,5,5
13,Latvia,,40,40,40,40
14,Lithuania,,130,141,149,157
15,Luxembourg,,1,1,1,1
16,Hungary,,24,24,24,25
17,Malta,,3,3,3,3
18,Netherlands,,33,31,30,29
19,Austria,,84,94,105,116
20,Poland,,119,156,190,223
21,Portugal,,50,48,47,45
22,Romania,,912,968,974,977
23,Slovenia,,48,59,68,74
24,Slovakia,,29,30,30,30
25,Finland,,11,12,11,11
26,Sweden,,33,34,34,36
27,United Kingdom,,942,919,906,897
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,6,6,6
31,Switzerland,,41,42,42,44
