,Region,579,584,591,598,605
0,Belgium,,30,32,35,37
1,Bulgaria,,213,279,334,362
2,Czechia,,14,16,18,20
3,Denmark,,5,6,5,5
4,Germany,,102,84,63,46
5,Estonia,,1,1,1,1
6,Ireland,,14,14,15,15
7,Greece,,165,170,172,172
8,Spain,,649,751,763,813
9,France,,276,228,208,194
10,Croatia,,18,18,18,18
11,Italy,,400,491,578,657
12,Cyprus,,20,20,20,20
13,Latvia,,7,8,7,7
14,Lithuania,,51,73,94,113
15,Luxembourg,,2,3,3,3
16,Hungary,,6,5,5,5
17,Malta,,5,5,5,5
18,Netherlands,,46,49,52,53
19,Austria,,6,5,5,5
20,Poland,,22,21,20,20
21,Portugal,,64,51,45,43
22,Romania,,84,93,96,96
23,Slovenia,,3,3,3,4
24,Slovakia,,3,3,3,2
25,Finland,,17,16,17,17
26,Sweden,,10,11,12,14
27,United Kingdom,,772,834,903,988
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,3,3,3,3
31,Switzerland,,23,28,34,40
