,Region,474,479,486,493,500
0,Belgium,,238,227,225,224
1,Bulgaria,,434,421,410,397
2,Czechia,,310,264,221,178
3,Denmark,,12,12,12,12
4,Germany,,1672,1700,1731,1762
5,Estonia,,31,31,31,31
6,Ireland,,5,0,0,0
7,Greece,,421,401,401,400
8,Spain,,620,616,638,646
9,France,,1196,1018,847,712
10,Croatia,,269,267,268,268
11,Italy,,1458,1270,1125,993
12,Cyprus,,17,18,18,18
13,Latvia,,63,64,64,65
14,Lithuania,,85,78,74,70
15,Luxembourg,,4,4,4,4
16,Hungary,,646,547,463,391
17,Malta,,2,2,2,2
18,Netherlands,,157,154,152,146
19,Austria,,138,130,120,115
20,Poland,,2060,1863,1694,1581
21,Portugal,,28,54,89,136
22,Romania,,563,438,347,286
23,Slovenia,,17,17,17,17
24,Slovakia,,256,263,264,263
25,Finland,,12,12,12,12
26,Sweden,,127,135,142,147
27,United Kingdom,,56,36,20,0
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,15,15,15,16
31,Switzerland,,68,67,66,66
